Order_ID,Product_ID,Store_ID,Channel,Date,Quantity_Sold,Unit_Price,Discount,Customer_ID,Revenue,Gender,Age,Location,Signup_Date,Preferred_Channel,Loyalty_Status,Category,Sub_Category,Brand,Cost_Price,Launch_Date,Campaign_ID,Start_Date,End_Date,Spend,Targeted_Category,Revenue_Attributed,Profit,Customer_Age_Group,Channel_Switcher_Flag
10579,2011,4,Offline,2023-01-25,1,149.53,0.03,3500,145.04,Male,28,Texas,2021-08-04,Offline,At Risk,Home,Sub3,BrandB,48.15,2021-11-15,5006,2023-01-23,2023-05-14,4555.3,Home,8599.62,96.88999999999999,Adult,0
10584,2046,18,Online,2023-03-07,3,59.53,0.24,3329,135.73,Other,53,New York,2022-01-31,Offline,Loyal,Home,Sub1,BrandB,105.61,2021-11-18,5022,2023-02-21,2023-05-16,1241.23,Home,8692.67,-181.1,Old-aged,1
10586,2027,11,Offline,2023-06-24,1,85.89,0.29,3115,60.98,Female,55,California,2021-06-29,Offline,New,Home,Sub1,BrandB,106.92,2020-03-12,5003,2023-02-19,2023-08-27,3427.73,Home,9916.41,-45.940000000000005,Old-aged,0
10586,2027,11,Offline,2023-06-24,1,85.89,0.29,3115,60.98,Female,55,California,2021-06-29,Offline,New,Home,Sub1,BrandB,106.92,2020-03-12,5082,2023-02-13,2023-07-06,721.22,Home,5447.42,-45.940000000000005,Old-aged,0
10586,2027,11,Offline,2023-06-24,1,85.89,0.29,3115,60.98,Female,55,California,2021-06-29,Offline,New,Home,Sub1,BrandB,106.92,2020-03-12,5088,2023-06-08,2023-10-30,650.42,Home,8429.78,-45.940000000000005,Old-aged,0
10588,2050,4,Offline,2023-03-17,1,107.77,0.17,3137,89.45,Male,33,Illinois,2022-04-02,Online,At Risk,Clothing,Sub2,BrandC,70.97,2020-05-02,5015,2023-02-26,2023-04-21,3304.91,Clothing,6879.61,18.480000000000004,Adult,1
10589,2006,7,Online,2023-04-24,2,144.7,0.05,3106,274.93,Other,20,Florida,2022-07-05,Online,At Risk,Beauty,Sub2,BrandB,44.83,2020-12-01,5033,2023-02-20,2023-09-19,3889.91,Beauty,2867.22,185.27,Young,0
10589,2006,7,Online,2023-04-24,2,144.7,0.05,3106,274.93,Other,20,Florida,2022-07-05,Online,At Risk,Beauty,Sub2,BrandB,44.83,2020-12-01,5047,2023-02-28,2023-07-12,2040.5,Beauty,2065.26,185.27,Young,0
10589,2006,7,Online,2023-04-24,2,144.7,0.05,3106,274.93,Other,20,Florida,2022-07-05,Online,At Risk,Beauty,Sub2,BrandB,44.83,2020-12-01,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,185.27,Young,0
10590,2015,11,Offline,2023-04-21,1,182.16,0.03,3179,176.7,Male,54,Illinois,2022-02-26,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,95.33999999999999,Old-aged,1
10590,2015,11,Offline,2023-04-21,1,182.16,0.03,3179,176.7,Male,54,Illinois,2022-02-26,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,95.33999999999999,Old-aged,1
10590,2015,11,Offline,2023-04-21,1,182.16,0.03,3179,176.7,Male,54,Illinois,2022-02-26,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5098,2023-03-18,2023-07-17,2993.26,Electronics,3920.99,95.33999999999999,Old-aged,1
10591,2030,4,Online,2023-09-06,4,36.17,0.02,3016,141.79,Female,42,California,2022-01-14,Offline,New,Electronics,Sub2,BrandA,36.11,2020-07-13,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-2.6500000000000057,Middle-aged,1
10592,2042,15,Online,2023-07-22,1,20.33,0.2,3472,16.26,Male,60,Texas,2022-02-15,Online,At Risk,Clothing,Sub1,BrandA,99.86,2022-02-04,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,-83.6,Old-aged,0
10592,2042,15,Online,2023-07-22,1,20.33,0.2,3472,16.26,Male,60,Texas,2022-02-15,Online,At Risk,Clothing,Sub1,BrandA,99.86,2022-02-04,5023,2023-06-20,2023-10-23,3601.15,Clothing,9366.25,-83.6,Old-aged,0
10592,2042,15,Online,2023-07-22,1,20.33,0.2,3472,16.26,Male,60,Texas,2022-02-15,Online,At Risk,Clothing,Sub1,BrandA,99.86,2022-02-04,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,-83.6,Old-aged,0
10592,2042,15,Online,2023-07-22,1,20.33,0.2,3472,16.26,Male,60,Texas,2022-02-15,Online,At Risk,Clothing,Sub1,BrandA,99.86,2022-02-04,5099,2023-07-06,2023-10-11,4688.75,Clothing,8035.18,-83.6,Old-aged,0
10593,2037,1,Offline,2023-05-27,1,13.52,0.24,3242,10.28,Male,58,California,2021-11-14,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5078,2023-05-27,2023-08-30,4985.07,Toys,7720.04,-69.9,Old-aged,0
10594,2037,3,Online,2023-02-04,3,37.29,0.15,3334,95.09,Female,46,Texas,2021-10-20,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,-145.45000000000002,Middle-aged,1
10594,2037,3,Online,2023-02-04,3,37.29,0.15,3334,95.09,Female,46,Texas,2021-10-20,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5042,2023-01-23,2023-05-25,2108.81,Toys,8582.11,-145.45000000000002,Middle-aged,1
10596,2037,6,Online,2023-01-26,4,148.22,0.16,3387,498.02,Female,46,Illinois,2022-05-25,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,177.29999999999995,Middle-aged,1
10596,2037,6,Online,2023-01-26,4,148.22,0.16,3387,498.02,Female,46,Illinois,2022-05-25,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5042,2023-01-23,2023-05-25,2108.81,Toys,8582.11,177.29999999999995,Middle-aged,1
10597,2035,18,Online,2023-08-26,2,159.44,0.28,3226,229.59,Other,35,Texas,2022-11-19,Online,At Risk,Home,Sub3,BrandA,129.94,2022-09-05,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,-30.289999999999992,Middle-aged,0
10597,2035,18,Online,2023-08-26,2,159.44,0.28,3226,229.59,Other,35,Texas,2022-11-19,Online,At Risk,Home,Sub3,BrandA,129.94,2022-09-05,5065,2023-08-11,2023-10-22,1902.66,Home,9859.98,-30.289999999999992,Middle-aged,0
10598,2023,1,Offline,2023-01-14,4,56.3,0.18,3481,184.66,Female,35,Florida,2022-12-04,Offline,New,Toys,Sub3,BrandC,142.59,2022-06-30,5048,2023-01-01,2023-01-30,3963.98,Toys,6811.83,-385.70000000000005,Middle-aged,0
10599,2006,6,Offline,2023-02-14,1,68.12,0.24,3242,51.77,Male,58,California,2021-11-14,Offline,At Risk,Beauty,Sub2,BrandB,44.83,2020-12-01,5018,2023-02-14,2023-05-26,2525.11,Beauty,9579.13,6.940000000000005,Old-aged,0
10599,2006,6,Offline,2023-02-14,1,68.12,0.24,3242,51.77,Male,58,California,2021-11-14,Offline,At Risk,Beauty,Sub2,BrandB,44.83,2020-12-01,5074,2023-01-29,2023-07-29,2364.93,Beauty,4921.61,6.940000000000005,Old-aged,0
10600,2004,6,Online,2023-08-04,3,101.8,0.24,3408,232.1,Other,31,Texas,2021-07-12,Online,New,Toys,Sub1,BrandC,23.71,2022-03-24,5014,2023-07-02,2023-10-04,1969.8,Toys,6619.35,160.97,Adult,0
10600,2004,6,Online,2023-08-04,3,101.8,0.24,3408,232.1,Other,31,Texas,2021-07-12,Online,New,Toys,Sub1,BrandC,23.71,2022-03-24,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,160.97,Adult,0
10600,2004,6,Online,2023-08-04,3,101.8,0.24,3408,232.1,Other,31,Texas,2021-07-12,Online,New,Toys,Sub1,BrandC,23.71,2022-03-24,5066,2023-08-01,2023-09-29,1878.08,Toys,3679.79,160.97,Adult,0
10600,2004,6,Online,2023-08-04,3,101.8,0.24,3408,232.1,Other,31,Texas,2021-07-12,Online,New,Toys,Sub1,BrandC,23.71,2022-03-24,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,160.97,Adult,0
10600,2004,6,Online,2023-08-04,3,101.8,0.24,3408,232.1,Other,31,Texas,2021-07-12,Online,New,Toys,Sub1,BrandC,23.71,2022-03-24,5079,2023-06-23,2023-10-05,3878.56,Toys,1844.4,160.97,Adult,0
10601,2018,16,Online,2023-08-21,3,22.0,0.28,3457,47.52,Other,61,California,2021-10-02,Offline,New,Home,Sub2,BrandB,14.63,2022-05-17,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,3.6300000000000026,Old-aged,1
10601,2018,16,Online,2023-08-21,3,22.0,0.28,3457,47.52,Other,61,California,2021-10-02,Offline,New,Home,Sub2,BrandB,14.63,2022-05-17,5065,2023-08-11,2023-10-22,1902.66,Home,9859.98,3.6300000000000026,Old-aged,1
10602,2009,5,Online,2023-07-12,2,126.12,0.23,3141,194.22,Female,20,Texas,2022-03-15,Offline,Loyal,Home,Sub2,BrandB,137.49,2020-05-01,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,-80.76000000000002,Young,1
10603,2049,17,Online,2023-02-20,3,196.91,0.22,3386,460.77,Other,59,Illinois,2021-10-24,Online,Loyal,Beauty,Sub1,BrandA,43.83,2021-04-08,5033,2023-02-20,2023-09-19,3889.91,Beauty,2867.22,329.28,Old-aged,0
10603,2049,17,Online,2023-02-20,3,196.91,0.22,3386,460.77,Other,59,Illinois,2021-10-24,Online,Loyal,Beauty,Sub1,BrandA,43.83,2021-04-08,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,329.28,Old-aged,0
10604,2029,10,Online,2023-08-02,2,78.55,0.07,3199,146.1,Female,60,Illinois,2022-02-11,Online,New,Electronics,Sub3,BrandC,33.1,2020-12-02,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,79.89999999999999,Old-aged,0
10604,2029,10,Online,2023-08-02,2,78.55,0.07,3199,146.1,Female,60,Illinois,2022-02-11,Online,New,Electronics,Sub3,BrandC,33.1,2020-12-02,5059,2023-06-25,2023-08-05,2884.44,Electronics,1130.64,79.89999999999999,Old-aged,0
10605,2013,18,Online,2023-05-31,2,153.04,0.02,3112,299.96,Other,26,California,2021-02-25,Online,Loyal,Clothing,Sub2,BrandC,9.53,2021-01-09,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,280.9,Adult,0
10605,2013,18,Online,2023-05-31,2,153.04,0.02,3112,299.96,Other,26,California,2021-02-25,Online,Loyal,Clothing,Sub2,BrandC,9.53,2021-01-09,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,280.9,Adult,0
10608,2045,13,Offline,2023-03-17,4,120.63,0.29,3147,342.59,Male,38,California,2022-10-19,Online,At Risk,Clothing,Sub2,BrandA,62.46,2022-06-14,5015,2023-02-26,2023-04-21,3304.91,Clothing,6879.61,92.74999999999997,Middle-aged,1
10609,2032,15,Online,2023-08-08,3,66.98,0.09,3089,182.86,Other,19,Illinois,2021-03-06,Online,At Risk,Home,Sub2,BrandC,32.43,2021-10-14,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,85.57000000000002,Young,0
10611,2022,19,Online,2023-07-06,2,130.64,0.12,3406,229.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,91.53,Adult,1
10611,2022,19,Online,2023-07-06,2,130.64,0.12,3406,229.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5032,2023-04-26,2023-07-06,3885.84,Electronics,6956.91,91.53,Adult,1
10611,2022,19,Online,2023-07-06,2,130.64,0.12,3406,229.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,91.53,Adult,1
10611,2022,19,Online,2023-07-06,2,130.64,0.12,3406,229.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,91.53,Adult,1
10611,2022,19,Online,2023-07-06,2,130.64,0.12,3406,229.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5059,2023-06-25,2023-08-05,2884.44,Electronics,1130.64,91.53,Adult,1
10613,2005,4,Offline,2023-01-28,2,75.51,0.28,3417,108.73,Male,22,Illinois,2021-12-06,Offline,Loyal,Home,Sub3,BrandC,67.4,2021-10-05,5006,2023-01-23,2023-05-14,4555.3,Home,8599.62,-26.070000000000007,Young,0
10614,2037,5,Online,2023-06-29,2,84.16,0.11,3416,149.8,Other,22,New York,2021-11-29,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,-10.560000000000002,Young,1
10614,2037,5,Online,2023-06-29,2,84.16,0.11,3416,149.8,Other,22,New York,2021-11-29,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,-10.560000000000002,Young,1
10614,2037,5,Online,2023-06-29,2,84.16,0.11,3416,149.8,Other,22,New York,2021-11-29,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5061,2023-05-31,2023-06-30,2670.91,Toys,4620.47,-10.560000000000002,Young,1
10614,2037,5,Online,2023-06-29,2,84.16,0.11,3416,149.8,Other,22,New York,2021-11-29,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,-10.560000000000002,Young,1
10614,2037,5,Online,2023-06-29,2,84.16,0.11,3416,149.8,Other,22,New York,2021-11-29,Offline,At Risk,Toys,Sub1,BrandA,80.18,2021-09-07,5079,2023-06-23,2023-10-05,3878.56,Toys,1844.4,-10.560000000000002,Young,1
10615,2041,1,Online,2023-09-10,1,179.29,0.12,3448,157.78,Female,61,Florida,2021-02-15,Online,At Risk,Electronics,Sub1,BrandB,43.93,2020-08-29,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,113.85,Old-aged,0
10616,2049,4,Offline,2023-05-06,1,164.59,0.03,3085,159.65,Female,56,Florida,2021-07-16,Online,At Risk,Beauty,Sub1,BrandA,43.83,2021-04-08,5018,2023-02-14,2023-05-26,2525.11,Beauty,9579.13,115.82000000000001,Old-aged,1
10616,2049,4,Offline,2023-05-06,1,164.59,0.03,3085,159.65,Female,56,Florida,2021-07-16,Online,At Risk,Beauty,Sub1,BrandA,43.83,2021-04-08,5050,2023-03-08,2023-08-28,4472.76,Beauty,8528.97,115.82000000000001,Old-aged,1
10616,2049,4,Offline,2023-05-06,1,164.59,0.03,3085,159.65,Female,56,Florida,2021-07-16,Online,At Risk,Beauty,Sub1,BrandA,43.83,2021-04-08,5074,2023-01-29,2023-07-29,2364.93,Beauty,4921.61,115.82000000000001,Old-aged,1
10616,2049,4,Offline,2023-05-06,1,164.59,0.03,3085,159.65,Female,56,Florida,2021-07-16,Online,At Risk,Beauty,Sub1,BrandA,43.83,2021-04-08,5084,2023-02-24,2023-05-22,2993.82,Beauty,4454.12,115.82000000000001,Old-aged,1
10619,2045,20,Online,2023-04-09,3,182.94,0.18,3468,450.03,Male,20,Illinois,2021-05-21,Offline,Loyal,Clothing,Sub2,BrandA,62.46,2022-06-14,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,262.65,Young,1
10619,2045,20,Online,2023-04-09,3,182.94,0.18,3468,450.03,Male,20,Illinois,2021-05-21,Offline,Loyal,Clothing,Sub2,BrandA,62.46,2022-06-14,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,262.65,Young,1
10620,2022,13,Online,2023-04-08,3,39.34,0.18,3072,96.78,Male,26,California,2022-06-30,Online,At Risk,Electronics,Sub3,BrandA,69.2,2021-04-08,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-110.82000000000002,Adult,0
10620,2022,13,Online,2023-04-08,3,39.34,0.18,3072,96.78,Male,26,California,2022-06-30,Online,At Risk,Electronics,Sub3,BrandA,69.2,2021-04-08,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-110.82000000000002,Adult,0
10620,2022,13,Online,2023-04-08,3,39.34,0.18,3072,96.78,Male,26,California,2022-06-30,Online,At Risk,Electronics,Sub3,BrandA,69.2,2021-04-08,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-110.82000000000002,Adult,0
10621,2023,14,Online,2023-05-07,1,129.09,0.22,3298,100.69,Other,21,New York,2021-11-11,Online,New,Toys,Sub3,BrandC,142.59,2022-06-30,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,-41.900000000000006,Young,0
10621,2023,14,Online,2023-05-07,1,129.09,0.22,3298,100.69,Other,21,New York,2021-11-11,Online,New,Toys,Sub3,BrandC,142.59,2022-06-30,5042,2023-01-23,2023-05-25,2108.81,Toys,8582.11,-41.900000000000006,Young,0
10621,2023,14,Online,2023-05-07,1,129.09,0.22,3298,100.69,Other,21,New York,2021-11-11,Online,New,Toys,Sub3,BrandC,142.59,2022-06-30,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,-41.900000000000006,Young,0
10621,2023,14,Online,2023-05-07,1,129.09,0.22,3298,100.69,Other,21,New York,2021-11-11,Online,New,Toys,Sub3,BrandC,142.59,2022-06-30,5077,2023-03-02,2023-06-17,1747.66,Toys,4743.91,-41.900000000000006,Young,0
10621,2023,14,Online,2023-05-07,1,129.09,0.22,3298,100.69,Other,21,New York,2021-11-11,Online,New,Toys,Sub3,BrandC,142.59,2022-06-30,5097,2023-02-10,2023-05-10,4934.86,Toys,4671.66,-41.900000000000006,Young,0
10622,2003,5,Offline,2023-06-17,4,15.47,0.22,3485,48.27,Female,63,California,2022-11-15,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,-342.57,Old-aged,1
10622,2003,5,Offline,2023-06-17,4,15.47,0.22,3485,48.27,Female,63,California,2022-11-15,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,-342.57,Old-aged,1
10622,2003,5,Offline,2023-06-17,4,15.47,0.22,3485,48.27,Female,63,California,2022-11-15,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5098,2023-03-18,2023-07-17,2993.26,Electronics,3920.99,-342.57,Old-aged,1
10623,2042,4,Offline,2023-03-21,3,132.31,0.15,3009,337.39,Female,44,Illinois,2021-04-15,Online,New,Clothing,Sub1,BrandA,99.86,2022-02-04,5015,2023-02-26,2023-04-21,3304.91,Clothing,6879.61,37.81,Middle-aged,1
10629,2046,16,Offline,2023-05-30,1,177.58,0.26,3238,131.41,Other,34,Florida,2021-08-14,Online,At Risk,Home,Sub1,BrandB,105.61,2021-11-18,5003,2023-02-19,2023-08-27,3427.73,Home,9916.41,25.799999999999997,Adult,1
10629,2046,16,Offline,2023-05-30,1,177.58,0.26,3238,131.41,Other,34,Florida,2021-08-14,Online,At Risk,Home,Sub1,BrandB,105.61,2021-11-18,5082,2023-02-13,2023-07-06,721.22,Home,5447.42,25.799999999999997,Adult,1
10632,2044,9,Online,2023-06-22,4,146.3,0.21,3233,462.31,Male,56,California,2022-09-26,Offline,At Risk,Electronics,Sub3,BrandA,141.89,2021-01-25,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-105.24999999999994,Old-aged,1
10632,2044,9,Online,2023-06-22,4,146.3,0.21,3233,462.31,Male,56,California,2022-09-26,Offline,At Risk,Electronics,Sub3,BrandA,141.89,2021-01-25,5032,2023-04-26,2023-07-06,3885.84,Electronics,6956.91,-105.24999999999994,Old-aged,1
10632,2044,9,Online,2023-06-22,4,146.3,0.21,3233,462.31,Male,56,California,2022-09-26,Offline,At Risk,Electronics,Sub3,BrandA,141.89,2021-01-25,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-105.24999999999994,Old-aged,1
10632,2044,9,Online,2023-06-22,4,146.3,0.21,3233,462.31,Male,56,California,2022-09-26,Offline,At Risk,Electronics,Sub3,BrandA,141.89,2021-01-25,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-105.24999999999994,Old-aged,1
10632,2044,9,Online,2023-06-22,4,146.3,0.21,3233,462.31,Male,56,California,2022-09-26,Offline,At Risk,Electronics,Sub3,BrandA,141.89,2021-01-25,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-105.24999999999994,Old-aged,1
10633,2011,6,Offline,2023-02-15,2,136.22,0.18,3490,223.4,Male,47,Florida,2021-02-26,Online,At Risk,Home,Sub3,BrandB,48.15,2021-11-15,5006,2023-01-23,2023-05-14,4555.3,Home,8599.62,127.10000000000001,Middle-aged,1
10633,2011,6,Offline,2023-02-15,2,136.22,0.18,3490,223.4,Male,47,Florida,2021-02-26,Online,At Risk,Home,Sub3,BrandB,48.15,2021-11-15,5082,2023-02-13,2023-07-06,721.22,Home,5447.42,127.10000000000001,Middle-aged,1
10635,2004,13,Online,2023-08-24,3,13.63,0.15,3326,34.76,Male,39,California,2021-10-22,Offline,Loyal,Toys,Sub1,BrandC,23.71,2022-03-24,5014,2023-07-02,2023-10-04,1969.8,Toys,6619.35,-36.37,Middle-aged,1
10635,2004,13,Online,2023-08-24,3,13.63,0.15,3326,34.76,Male,39,California,2021-10-22,Offline,Loyal,Toys,Sub1,BrandC,23.71,2022-03-24,5066,2023-08-01,2023-09-29,1878.08,Toys,3679.79,-36.37,Middle-aged,1
10635,2004,13,Online,2023-08-24,3,13.63,0.15,3326,34.76,Male,39,California,2021-10-22,Offline,Loyal,Toys,Sub1,BrandC,23.71,2022-03-24,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,-36.37,Middle-aged,1
10635,2004,13,Online,2023-08-24,3,13.63,0.15,3326,34.76,Male,39,California,2021-10-22,Offline,Loyal,Toys,Sub1,BrandC,23.71,2022-03-24,5079,2023-06-23,2023-10-05,3878.56,Toys,1844.4,-36.37,Middle-aged,1
10636,2001,3,Offline,2023-08-02,2,141.06,0.22,3017,220.05,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub1,BrandC,75.68,2020-04-26,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,68.69,Adult,1
10636,2001,3,Offline,2023-08-02,2,141.06,0.22,3017,220.05,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub1,BrandC,75.68,2020-04-26,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,68.69,Adult,1
10636,2001,3,Offline,2023-08-02,2,141.06,0.22,3017,220.05,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub1,BrandC,75.68,2020-04-26,5034,2023-06-30,2023-08-20,3723.46,Electronics,9152.65,68.69,Adult,1
10637,2028,7,Online,2023-03-26,4,189.64,0.3,3380,530.99,Male,26,New York,2022-02-09,Online,New,Toys,Sub1,BrandA,14.86,2021-09-29,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,471.55,Adult,0
10637,2028,7,Online,2023-03-26,4,189.64,0.3,3380,530.99,Male,26,New York,2022-02-09,Online,New,Toys,Sub1,BrandA,14.86,2021-09-29,5042,2023-01-23,2023-05-25,2108.81,Toys,8582.11,471.55,Adult,0
10637,2028,7,Online,2023-03-26,4,189.64,0.3,3380,530.99,Male,26,New York,2022-02-09,Online,New,Toys,Sub1,BrandA,14.86,2021-09-29,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,471.55,Adult,0
10637,2028,7,Online,2023-03-26,4,189.64,0.3,3380,530.99,Male,26,New York,2022-02-09,Online,New,Toys,Sub1,BrandA,14.86,2021-09-29,5077,2023-03-02,2023-06-17,1747.66,Toys,4743.91,471.55,Adult,0
10637,2028,7,Online,2023-03-26,4,189.64,0.3,3380,530.99,Male,26,New York,2022-02-09,Online,New,Toys,Sub1,BrandA,14.86,2021-09-29,5097,2023-02-10,2023-05-10,4934.86,Toys,4671.66,471.55,Adult,0
10638,2024,9,Online,2023-10-09,1,130.1,0.19,3089,105.38,Other,19,Illinois,2021-03-06,Online,At Risk,Electronics,Sub2,BrandA,40.67,2021-01-13,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,64.71,Young,0
10639,2035,5,Offline,2023-08-20,2,92.71,0.11,3486,165.02,Female,61,New York,2022-04-22,Offline,At Risk,Home,Sub3,BrandA,129.94,2022-09-05,5003,2023-02-19,2023-08-27,3427.73,Home,9916.41,-94.85999999999999,Old-aged,0
10639,2035,5,Offline,2023-08-20,2,92.71,0.11,3486,165.02,Female,61,New York,2022-04-22,Offline,At Risk,Home,Sub3,BrandA,129.94,2022-09-05,5063,2023-08-17,2023-11-08,3956.4,Home,2646.42,-94.85999999999999,Old-aged,0
10639,2035,5,Offline,2023-08-20,2,92.71,0.11,3486,165.02,Female,61,New York,2022-04-22,Offline,At Risk,Home,Sub3,BrandA,129.94,2022-09-05,5088,2023-06-08,2023-10-30,650.42,Home,8429.78,-94.85999999999999,Old-aged,0
10640,2013,10,Online,2023-03-26,2,109.78,0.07,3196,204.19,Female,30,New York,2022-01-17,Online,Loyal,Clothing,Sub2,BrandC,9.53,2021-01-09,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,185.13,Adult,0
10640,2013,10,Online,2023-03-26,2,109.78,0.07,3196,204.19,Female,30,New York,2022-01-17,Online,Loyal,Clothing,Sub2,BrandC,9.53,2021-01-09,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,185.13,Adult,0
10641,2047,17,Online,2023-03-06,2,47.93,0.26,3350,70.94,Female,64,California,2022-03-23,Offline,At Risk,Electronics,Sub2,BrandB,75.95,2020-02-16,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-80.96000000000001,Old-aged,1
10641,2047,17,Online,2023-03-06,2,47.93,0.26,3350,70.94,Female,64,California,2022-03-23,Offline,At Risk,Electronics,Sub2,BrandB,75.95,2020-02-16,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-80.96000000000001,Old-aged,1
10642,2034,12,Online,2023-05-14,4,152.6,0.24,3084,463.9,Other,38,Illinois,2022-11-29,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,319.05999999999995,Middle-aged,0
10642,2034,12,Online,2023-05-14,4,152.6,0.24,3084,463.9,Other,38,Illinois,2022-11-29,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5042,2023-01-23,2023-05-25,2108.81,Toys,8582.11,319.05999999999995,Middle-aged,0
10642,2034,12,Online,2023-05-14,4,152.6,0.24,3084,463.9,Other,38,Illinois,2022-11-29,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,319.05999999999995,Middle-aged,0
10642,2034,12,Online,2023-05-14,4,152.6,0.24,3084,463.9,Other,38,Illinois,2022-11-29,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,319.05999999999995,Middle-aged,0
10642,2034,12,Online,2023-05-14,4,152.6,0.24,3084,463.9,Other,38,Illinois,2022-11-29,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5077,2023-03-02,2023-06-17,1747.66,Toys,4743.91,319.05999999999995,Middle-aged,0
